id,sold,main_salary,second_salary,annual_bonus,loan_os,house_value_change,bank_balance_main,credit_card_bal,car_loan,used_bank_overdraft,owns_property,remarried,divorce,age,shares,savings,children,areacode,credit_card,blah
16020,0,32000,10000,0,-21,10000,217,343,0,0,0,0,0,26,0,0,0,2,N,D
16021,0,109000,0,603,-314,-7000,228,524,0,1,0,0,0,45,298,5698,0,1,N,E
16022,0,0,0,0,0,0,286,2,0,0,0,0,0,19,0,0,4,2,N,F
16023,0,56000,0,0,-536,0,4085,2063,0,0,1,0,0,42,3158,1711,0,3,Y,G
16024,1,14000,0,0,-5,0,2169,78,0,0,0,0,1,22,0,0,0,2,N,H
16025,0,17000,0,0,-100,1000,131,1080,0,1,0,0,0,30,0,263,0,1,Y,I
16026,0,20000,0,0,-41,0,637,1179,0,0,0,0,0,70,0,4349,0,4,N,J
16027,0,14000,0,0,-3,0,0,86,0,0,0,0,0,25,0,0,0,5,N,K
16028,0,19000,0,132,0,4000,7455,2111,0,0,0,0,0,27,0,0,1,2,N,L
16029,0,114000,5000,0,-108,2000,17342,436,0,0,1,0,0,43,10,30631,0,5,N,M
16030,0,29000,0,542,-184,1000,12810,1956,0,0,1,0,0,40,7209,6163,0,9,N,N
16031,0,23000,0,0,-69,0,36,681,0,1,0,0,0,44,0,0,0,1,Y,O
16032,0,12000,0,0,-113,1000,1421,643,0,0,1,0,0,37,0,322,4,2,Y,P
16033,0,4000,0,0,0,0,482,76,0,0,1,0,0,34,1190,0,0,8,N,Q
16034,0,9000,0,0,-253,0,249,374,0,1,1,0,0,34,0,301,1,6,Y,R
16035,0,50000,2000,0,-2,0,2767,3726,0,0,1,0,0,69,10,200,0,8,N,S
16036,0,0,0,0,0,0,10017,0,0,0,0,0,0,43,0,0,0,7,N,T
16037,0,3000,0,0,-2,0,159,169,0,0,0,0,0,19,0,0,0,5,N,U
16038,0,15000,0,0,-1,3000,2603,2239,0,0,0,0,0,45,764,119,1,4,N,V
16039,0,52000,0,728,0,3000,6235,1477,0,0,0,0,0,42,0,0,0,6,N,W
16040,0,63000,0,16,-34,3000,19,11247,2000,1,0,0,0,23,80,0,0,2,N,X
16041,0,0,0,0,0,0,214,0,0,0,0,0,1,18,0,0,2,7,N,Y
16042,0,48000,0,22,0,4000,8252,2368,0,0,0,0,0,38,183,2443,4,7,N,Z
16043,0,1000,0,0,-8,0,121,32,0,0,0,0,0,18,7,0,4,8,Y,A
16044,0,75000,0,0,-44,7000,11358,1516,0,0,0,0,0,24,25,15853,0,3,N,B
16045,0,37000,0,279,-98,-2000,6719,554,0,0,0,0,0,59,1812,0,0,1,N,C
16046,0,22000,0,0,-29,0,24,296,0,1,0,0,0,59,0,799,2,4,N,D
16047,0,37000,0,0,-11,1000,1442,1020,0,0,0,0,0,27,233,0,0,1,N,E
16048,0,9000,0,0,0,0,537,61,0,0,0,0,0,21,0,0,4,9,N,F
16049,0,32000,0,0,-76,0,2356,1320,0,0,0,0,0,25,0,0,0,2,Y,G
16050,0,19000,1000,54,-263,1000,495,1425,0,0,1,0,0,42,1146,5460,1,5,Y,H
16051,0,0,0,0,0,0,40,0,0,0,0,0,0,19,0,0,4,5,N,I
16052,0,27000,0,0,-121,2000,597,1249,0,0,0,0,0,43,460,0,0,1,Y,J
16053,0,24000,1000,2,-2,3000,2454,1329,1000,0,0,0,1,26,257,230,1,4,N,K
16054,0,45000,1000,236,-37,3000,7356,3677,0,0,0,0,0,23,71,23,0,4,N,L
16055,0,13000,0,0,-105,0,18,233,0,0,0,0,0,27,0,2099,1,1,Y,M
16056,0,116000,3000,0,-639,12000,870,19611,0,1,0,0,0,36,20,23572,0,1,Y,N
16057,0,13000,0,0,-36,0,3052,151,14000,0,0,0,0,46,0,0,0,1,N,O
16058,0,0,0,0,-38,3000,4700,1058,0,0,0,0,0,23,71,2328,0,5,N,P
16059,0,26000,0,0,0,1000,1837,49,0,0,0,0,0,22,0,0,0,5,N,Q
16060,1,19000,0,0,-315,0,598,3266,0,1,0,0,0,36,765,201,3,1,N,R
16061,0,27000,0,3,-18,0,1294,1529,0,0,0,0,0,24,1247,0,0,7,N,S
16062,0,17000,0,0,-8,1000,2308,904,0,0,0,0,0,35,544,0,4,5,N,T
16063,0,1000,0,0,-7,0,15,209,0,1,0,0,0,18,0,63,4,6,Y,U
16064,0,69000,2000,0,0,8000,20592,4796,0,0,1,0,0,35,0,7616,0,3,N,V
16065,0,9000,0,0,-19,0,299,632,0,0,0,0,0,22,0,0,0,4,N,W
16066,0,88000,0,0,-243,0,416,2318,0,1,0,0,0,33,0,6774,0,1,Y,X
16067,0,0,0,0,-53,1000,1965,4145,1000,0,0,0,0,37,0,0,0,1,N,Y
16068,0,49000,1000,0,-55,3000,4375,1834,4000,0,0,0,0,41,0,420,0,4,Y,Z
16069,0,9000,0,6,0,0,608,372,0,0,0,0,0,39,1597,0,0,2,N,A
16070,0,34000,2000,0,0,3000,9880,275,0,0,1,0,0,31,1058,0,0,1,Y,B
16071,0,15000,0,0,-60,0,0,3265,0,1,0,0,0,18,632,0,4,1,N,C
16072,0,29000,0,0,-4,-1000,837,1976,0,0,0,0,0,29,0,0,0,7,N,D
16073,0,12000,0,0,0,1000,1867,99,1000,0,0,0,0,23,0,0,0,1,N,E
16074,0,30000,0,0,-29,0,3,1651,0,1,0,0,0,36,2,3096,0,7,Y,F
16075,0,49000,0,0,-175,0,953,3853,0,1,1,0,0,38,10,1278,1,6,Y,G
16076,0,33000,0,0,-10,8000,0,0,0,0,0,0,0,43,0,0,0,1,N,H
16077,0,22000,0,0,0,4000,6341,0,0,0,0,0,0,20,0,0,4,5,N,I
16078,0,14000,0,1,-3,0,3487,1042,0,0,0,0,0,43,6,30,4,3,N,J
16079,0,24000,0,0,-260,1000,6877,693,0,0,1,0,0,40,0,2177,0,3,Y,K
16080,0,12000,0,0,-7,0,152,727,0,0,1,0,0,44,32,2709,0,7,N,L
16081,0,21000,0,5,-3,0,2370,816,0,0,0,0,0,30,240,0,0,7,N,M
16082,0,40000,0,0,-356,0,0,6050,0,1,0,0,0,23,100,0,0,7,Y,N
16083,0,5000,0,0,-20,0,957,228,0,0,0,0,0,18,1,156,4,3,Y,O
16084,0,24000,0,108,-1,0,2937,3514,0,0,1,0,0,32,2612,0,0,1,N,P
16085,0,17000,2000,63,-117,2000,3478,568,0,0,0,0,0,30,2001,0,0,1,N,Q
16086,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,4,N,R
16087,1,26000,0,0,-303,-3000,3,1880,0,1,0,0,0,31,86,0,2,1,Y,S
16088,0,54000,2000,200,-142,3000,3373,1217,0,0,0,0,0,63,2140,44,0,4,N,T
16089,0,7000,0,0,-9,0,1098,27,0,0,0,0,0,22,0,28,0,2,N,U
16090,0,0,0,0,-26,0,0,1026,0,0,0,0,0,43,0,2916,1,7,N,V
16091,0,50000,1000,0,-34,2000,65,3971,0,1,0,0,0,55,122,6280,0,4,Y,W
16092,0,0,0,0,-617,0,50,0,0,0,0,0,0,18,0,0,0,4,Y,X
16093,0,0,0,0,0,-6000,2438,0,0,0,0,0,0,21,0,0,4,4,N,Y
16094,0,206000,0,0,-12373,-119000,12339,22087,40000,0,0,0,0,22,100,27716,2,1,N,Z
16095,0,13000,0,6,-5,0,2956,161,0,0,0,0,0,44,0,39,1,4,N,A
16096,0,0,0,0,-3616,-19000,11213,15518,9000,0,1,0,0,51,1144,30797,1,2,N,B
16097,0,16000,0,0,-43,1000,0,709,0,0,0,0,0,19,0,0,4,7,Y,C
16098,0,44000,0,1,0,1000,6552,6820,0,0,1,0,0,26,0,0,0,1,N,D
16099,0,37000,0,0,-282,1000,74,1191,0,1,1,0,0,66,237,4804,0,6,Y,E
16100,0,6000,0,0,-54,0,115,336,0,1,0,0,0,27,1,1000,0,6,Y,F
16101,0,20000,0,0,-221,2000,1894,2134,0,0,1,0,0,46,0,3439,0,5,N,G
16102,0,18000,0,2157,-295,0,17,4793,0,1,0,0,0,24,0,3319,4,2,Y,H
16103,0,23000,0,0,-4,0,1026,895,0,0,0,0,0,24,0,655,0,7,Y,I
16104,0,10000,0,0,-91,-3000,3106,877,0,0,0,0,0,26,0,1071,0,1,N,J
16105,0,34000,1000,885,-1,2000,9589,1,5000,0,1,0,0,47,100,0,0,6,N,K
16106,0,36000,0,0,-13,0,2189,4348,0,0,0,0,0,26,80,1742,1,9,N,L
16107,1,9000,0,0,-16,-1000,1668,9105,0,0,0,0,0,22,0,317,4,2,N,M
16108,0,15000,0,0,0,0,4475,223,0,0,0,0,0,59,0,0,0,4,N,N
16109,0,44000,2000,0,-86,6000,1124,630,0,0,0,0,0,33,0,13401,1,3,N,O
16110,0,55000,3000,0,-1,6000,8981,4146,0,0,0,0,0,48,0,11583,0,4,N,P
16111,1,63000,1000,0,-558,1000,4,7766,0,1,0,0,0,54,0,336,0,3,Y,Q
16112,0,89000,0,0,-325,0,2804,7922,0,0,0,0,0,45,8,751,0,7,Y,R
16113,0,16000,1000,0,-9,2000,3326,770,0,0,0,0,0,22,0,0,0,1,N,S
16114,0,112000,0,0,-693,0,3236,10519,0,0,1,0,0,34,0,16090,0,2,Y,T
16115,0,0,0,0,-25,0,2,26,0,0,1,0,0,19,0,0,4,8,Y,U
16116,1,22000,0,0,-12,0,6,378,0,1,0,0,0,37,0,0,1,2,Y,V
16117,0,24000,0,48,-43,8000,58236,324,0,0,0,0,0,29,2625,0,1,4,N,W
16118,0,31000,0,0,-37,0,1538,1437,0,0,0,0,0,47,0,7815,0,4,N,X
16119,0,10000,0,0,-227,2000,380,302,0,0,0,0,0,19,95,179,0,4,Y,Y
16120,0,32000,0,0,-63,0,3457,2178,0,0,1,0,0,39,0,0,0,7,Y,Z
16121,0,48000,0,0,-10,1000,492,757,0,1,0,0,0,27,29,1468,0,1,Y,A
16122,0,18000,1000,0,0,1000,1115,480,0,0,0,0,0,31,1403,0,0,1,N,B
16123,0,53000,0,0,-29,11000,0,4451,0,0,0,0,1,38,0,9529,0,9,N,C
16124,0,9000,0,0,-46,0,6666,228,0,0,0,0,0,31,0,111,0,2,N,D
16125,0,16000,3000,0,-2,3000,4160,474,0,0,0,0,0,46,0,204,0,1,N,E
16126,0,0,0,93238,-47257,97000,271796,4659,0,0,1,0,0,44,320367,3483,0,2,N,F
16127,0,13000,0,0,-149,0,1737,635,0,0,1,0,0,24,24,555,0,2,Y,G
16128,0,0,0,0,0,0,5,7,0,0,0,0,0,18,0,0,0,4,N,H
16129,0,14000,0,0,-40,0,3,427,0,1,1,0,0,20,0,0,4,1,Y,I
16130,0,9000,0,0,-6,0,268,52,0,0,0,0,0,28,0,0,0,1,N,J
16131,0,15000,0,0,-18,4000,4278,676,0,0,0,0,0,28,0,0,0,9,N,K
16132,0,14000,0,0,-52,0,905,472,1000,0,0,0,0,24,0,1216,0,7,N,L
16133,0,55000,0,104,-27,0,2502,7542,0,0,0,0,0,33,33,3258,0,1,Y,M
16134,0,11000,0,33,-7,0,748,317,0,0,0,0,0,41,718,406,0,8,N,N
16135,0,28000,0,0,-150,0,87,2020,0,1,0,0,0,41,245,6032,0,8,Y,O
16136,1,8000,0,0,-2,0,177,88,0,0,0,0,0,44,39,0,3,1,N,P
16137,0,19000,0,6,0,0,4745,1290,0,0,1,0,0,59,484,530,0,3,N,Q
16138,0,55000,13000,839,-25,23000,21629,986,0,0,0,0,0,30,0,0,0,4,N,R
16139,0,0,2000,0,-5,1000,1359,1214,0,0,0,0,0,70,7187,1778,0,8,N,S
16140,0,0,0,0,0,0,100,2,0,0,0,0,0,18,0,0,0,1,N,T
16141,0,26000,0,0,-10,0,2580,107,0,0,0,0,0,30,0,0,0,3,N,U
16142,0,96000,0,0,-24,30000,258,2642,0,0,0,0,0,30,0,0,2,1,N,V
16143,0,28000,0,0,-1,0,3719,826,0,0,0,0,0,40,0,7206,0,1,N,W
16144,0,0,0,128,-528,7000,17,12077,0,0,0,0,0,46,0,18436,0,4,N,X
16145,0,18000,0,0,-79,3000,2480,112,0,0,0,0,0,25,0,0,0,5,N,Y
16146,1,7000,0,0,-22,0,579,153,0,0,0,0,1,19,0,0,4,7,Y,Z
16147,0,8000,0,0,-29,0,25,198,0,1,0,0,0,30,1319,575,0,9,Y,A
16148,0,19000,0,0,-1,6000,7966,697,0,0,0,0,0,39,0,15,0,4,N,B
16149,0,15000,0,30,-139,0,1480,727,0,0,1,0,0,42,67,2262,0,3,Y,C
16150,0,1000,0,0,-1,0,715,0,0,0,0,0,0,18,0,0,0,6,N,D
16151,0,180000,0,0,-1165,6000,4,29126,0,1,0,0,0,33,0,54006,2,2,Y,E
16152,0,39000,0,0,-191,0,747,3004,0,0,0,0,0,42,0,3355,0,7,N,F
16153,0,114000,1000,0,-190,9000,532,18312,0,0,0,0,0,26,73,27103,0,4,N,G
16154,0,121000,0,0,-343,-1000,106,10291,0,1,0,0,0,50,1365,11154,0,2,Y,H
16155,1,10000,0,0,-38,-1000,59,600,0,1,0,0,0,43,0,1882,0,1,Y,I
16156,1,27000,0,0,-182,0,0,2955,2000,1,0,0,0,24,1099,869,4,5,Y,J
16157,0,48000,0,0,-961,3000,269,1661,4000,1,0,0,0,42,0,0,0,4,Y,K
16158,0,41000,0,0,0,7000,1256,1134,0,0,0,0,0,26,0,0,1,1,N,L
16159,0,17000,0,0,-215,1000,660,432,0,0,0,0,0,31,1,0,0,6,Y,M
16160,0,15000,0,0,-7,0,2494,243,0,0,0,0,0,31,0,0,0,4,N,N
16161,0,0,0,0,0,0,68,3,0,0,0,0,0,18,0,0,0,4,N,O
16162,0,20000,0,0,-240,0,2066,1583,0,0,0,0,0,66,54,5374,1,1,N,P
16163,0,19000,0,0,-254,0,26,2338,0,1,0,0,0,38,0,0,0,1,Y,Q
16164,1,14000,0,0,-520,-4000,0,3220,0,1,0,0,0,23,0,1458,4,2,Y,R
16165,0,23000,0,0,-254,0,0,1771,0,1,0,0,0,31,0,194,0,4,Y,S
16166,0,43000,0,0,-85,2000,1981,1517,0,0,1,0,0,40,0,5386,0,7,N,T
16167,0,24000,1000,881,-1,2000,1856,361,0,0,0,0,0,26,703,0,0,1,N,U
16168,0,5000,0,0,-2,0,1214,4,0,0,0,0,0,23,0,0,0,1,N,V
16169,0,0,0,0,-34,0,187,13,0,0,1,0,0,18,0,0,0,1,Y,W
16170,0,0,0,0,-5642,8000,3,2720,0,1,1,0,0,42,200,100,4,6,Y,X
16171,0,0,0,0,-58,1000,3756,868,0,0,0,0,0,28,76,1617,0,2,Y,Y
16172,1,12000,0,0,-271,0,12,1037,1000,1,0,0,0,25,0,0,4,1,Y,Z
16173,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,1,N,A
16174,0,0,0,0,0,0,200,0,0,0,0,0,0,19,0,0,0,1,N,B
16175,0,24000,0,2,0,4000,5213,420,0,0,0,0,0,30,3862,0,0,7,N,C
16176,0,2000,0,0,-8,0,112,50,0,0,0,0,0,19,0,0,4,4,Y,D
16177,0,4000,0,0,-35,0,1405,176,0,0,0,0,0,19,0,34,4,1,N,E
16178,0,0,0,0,-24,0,3120,1239,0,0,0,0,0,40,75,0,0,5,Y,F
16179,0,10000,0,0,-30,0,5,1008,0,1,0,0,0,20,0,1347,0,2,Y,G
16180,0,1000,0,0,-7,0,7,53,0,1,0,0,0,18,0,0,0,2,Y,H
16181,0,154000,0,0,-77,2000,702,17863,0,0,0,0,0,31,0,0,4,6,N,I
16182,0,10000,0,37,-1,0,1375,158,0,0,0,0,0,21,221,116,4,7,N,J
16183,0,27000,0,0,0,1000,2705,1719,0,0,0,0,0,32,0,212,0,3,N,K
16184,0,0,0,0,0,0,50,0,0,0,0,0,0,18,0,0,0,1,N,L
16185,0,24000,0,293,-213,0,8070,1347,0,1,1,0,0,35,0,5909,0,7,N,M
16186,0,0,0,0,-28,0,113,10,0,0,1,0,0,18,0,0,4,5,Y,N
16187,0,35000,0,0,-380,1000,123,1642,0,1,1,0,0,33,0,4499,0,7,Y,O
16188,0,15000,0,0,-475,0,0,2652,0,1,1,0,0,39,0,1818,0,3,Y,P
16189,0,8000,0,0,-14,1000,2086,207,0,0,0,0,0,37,0,377,0,1,N,Q
16190,0,236000,0,611,-795,41000,157,2793,40000,0,1,0,0,34,0,20785,0,4,Y,R
16191,0,15000,0,0,-87,0,532,721,0,0,0,0,0,20,0,0,3,1,N,S
16192,0,66000,3000,7,-9,3000,13708,2303,0,0,1,0,0,59,13907,16682,0,3,N,T
16193,0,23000,0,0,0,1000,6613,325,0,0,0,0,1,30,48,0,0,1,N,U
16194,0,22000,0,0,-2,1000,1905,163,0,0,0,0,0,42,0,1758,0,5,N,V
16195,0,54000,0,0,-34,1000,2077,4589,0,0,0,0,0,37,0,0,0,6,Y,W
16196,0,19000,0,0,-146,0,744,647,0,0,0,0,0,19,139,660,4,1,N,X
16197,0,4000,0,0,-3,0,485,48,0,0,0,0,0,37,0,0,0,7,N,Y
16198,0,0,0,0,-15,0,29,28,0,1,0,0,0,19,0,0,4,9,N,Z
16199,0,20000,0,0,-133,2000,5012,3397,0,0,0,0,0,44,0,2841,0,4,N,A
16200,0,27000,0,0,-188,0,885,3133,0,0,1,0,0,38,0,7179,0,5,Y,B
16201,0,3000,0,0,0,0,181,1,0,0,0,0,0,19,0,0,2,1,N,C
16202,0,0,0,0,-21,0,24,66,0,0,0,0,0,18,0,0,0,2,N,D
16203,0,0,0,0,-55,4000,1766,491,0,0,0,0,0,31,0,0,0,3,N,E
16204,0,12000,0,0,-1,0,221,456,0,0,0,0,0,37,0,0,0,9,N,F
16205,0,32000,0,14,0,-2000,1425,5280,0,0,0,0,0,22,106,0,1,1,N,G
16206,0,5000,0,0,-34,0,159,0,0,0,0,0,0,21,0,0,4,3,Y,H
16207,0,17000,0,9,-5,1000,2786,1315,0,0,0,0,0,41,0,321,0,1,N,I
16208,0,21000,0,0,-23,3000,5396,963,5000,0,0,0,0,46,0,7673,0,1,N,J
16209,0,13000,0,0,-4,1000,4344,158,1000,0,0,0,0,54,1430,0,1,1,N,K
16210,0,53000,0,0,-89,2000,254,534,0,1,0,0,0,31,0,20898,0,4,Y,L
16211,0,0,0,0,-5,0,73568,3410,6000,0,0,0,0,39,226,0,0,1,N,M
16212,0,67000,0,0,-120,0,4784,4749,0,0,0,0,0,23,0,23,3,1,N,N
16213,0,19000,0,0,-2,4000,2503,460,0,0,1,0,0,35,0,461,0,2,N,O
16214,0,0,0,0,-1,0,140,0,0,0,0,0,0,18,0,0,4,2,N,P
16215,0,31000,0,0,-121,1000,9,1538,0,1,0,0,1,43,155,2278,0,3,Y,Q
16216,0,21000,0,0,-173,2000,2678,3378,0,0,0,0,0,21,0,243,4,6,N,R
16217,0,26000,0,0,-5262,6000,1924,849,0,0,1,0,0,24,20,0,4,2,Y,S
16218,0,15000,0,23,-102,1000,5115,201,0,0,0,0,0,23,40,1045,0,4,N,T
16219,0,2000,0,0,-76,0,37,105,0,0,0,0,0,18,0,24,2,5,Y,U
16220,0,22000,0,0,-74,3000,0,1105,0,0,0,0,0,39,0,0,1,5,N,V
16221,0,28000,0,0,-8,0,3088,1132,0,0,0,0,0,25,0,0,0,1,N,W
16222,0,26000,0,0,-182,0,1,2026,0,1,0,0,0,23,311,0,0,1,Y,X
16223,0,19000,0,0,-133,0,10554,83,0,0,1,0,0,27,0,114,0,5,N,Y
16224,0,1000,0,0,-4,0,58,16,0,0,0,0,0,18,0,195,1,5,Y,Z
16225,1,20000,0,0,-438,0,105,1731,0,0,1,0,1,57,3,1178,4,3,Y,A
16226,0,22000,0,0,-271,-1000,26,3636,3000,1,0,0,0,49,0,7998,4,3,Y,B
16227,0,28000,4000,87,-38,8000,5237,443,0,0,0,0,0,40,0,0,0,5,N,C
16228,0,60000,1000,0,-9,1000,3356,536,0,0,0,0,0,41,0,0,0,1,N,D
16229,0,29000,0,441,-1,2000,5579,1050,0,0,0,0,0,28,2590,729,0,2,N,E
16230,0,5000,0,0,-2,0,253,57,0,0,0,0,0,63,0,0,0,2,N,F
16231,0,36000,0,0,-8,0,824,2832,0,0,0,0,0,45,47,390,0,7,Y,G
16232,0,10000,0,0,-169,1000,81,634,3000,1,0,0,0,37,5,0,4,5,Y,H
16233,1,5000,0,0,-156,0,639,113,0,0,0,0,1,27,0,0,1,1,Y,I
16234,0,0,0,0,0,23000,33335,28648,0,0,0,0,0,40,0,39444,0,7,N,J
16235,0,19000,0,1,-2,0,10,961,0,0,0,0,0,32,0,56,0,3,N,K
16236,0,7000,0,0,-141,0,10,335,2000,1,0,0,0,59,0,0,0,3,Y,L
16237,0,1000,0,0,-1,0,434,10,0,0,0,0,0,19,0,0,4,1,N,M
16238,0,34000,0,0,-621,1000,133,2271,0,0,0,0,0,39,72,1030,0,9,Y,N
16239,0,12000,0,0,-188,0,0,563,0,1,0,0,0,37,0,1311,0,7,Y,O
16240,0,99000,0,0,-235,20000,0,13343,0,0,1,0,0,58,0,46,0,8,N,P
16241,0,43000,1000,0,-16,2000,2495,2191,0,0,0,0,0,22,0,0,0,5,Y,Q
16242,0,25000,0,0,-95,0,6,2086,0,1,0,0,0,40,0,855,0,1,Y,R
16243,0,11000,0,0,-2527,-33000,62,2028,0,1,0,0,0,34,0,4998,0,7,N,S
16244,0,177000,0,0,-611,1000,38,5563,17000,1,0,0,0,57,0,41531,0,4,N,T
16245,0,10000,0,0,-25,0,89,122,0,0,0,0,0,37,0,0,0,6,N,U
16246,0,23000,0,1401,-1089,0,743,67,0,0,0,0,0,22,1960,0,1,4,Y,V
16247,0,47000,13000,0,-2290,1000,244,1924,0,1,0,0,0,34,0,7598,4,4,Y,W
16248,0,22000,0,0,-121,1000,7,1201,0,1,0,0,0,58,0,417,4,7,Y,X
16249,0,49000,0,0,-1574,32000,97222,82,0,0,1,0,0,45,141343,0,2,1,N,Y
16250,0,14000,0,0,-489,0,3781,418,0,0,1,0,1,39,0,0,0,8,Y,Z
16251,0,201000,0,0,-997,5000,8735,15777,0,1,0,0,0,41,423,17955,0,4,N,A
16252,1,17000,0,0,-271,0,25,1243,0,1,1,0,0,44,80,3159,0,9,Y,B
16253,0,13000,0,0,-39,0,577,865,0,0,0,0,0,35,0,0,0,8,Y,C
16254,0,32000,0,0,-19,0,599,3557,0,0,0,0,0,39,0,3253,0,9,N,D
16255,0,0,0,0,0,0,88,4,0,0,0,0,0,18,0,68,3,2,N,E
16256,0,11000,1000,0,-3,1000,1627,269,0,0,0,0,0,23,6,83,0,8,N,F
16257,0,21000,0,0,-22,0,14,1833,0,1,1,0,0,51,136,2854,0,3,N,G
16258,0,136000,0,17,-4160,10000,29,15646,0,1,1,0,0,38,647,22680,0,3,Y,H
16259,0,34000,0,0,-9714,0,3241,2211,3000,0,1,0,0,31,56,0,0,3,Y,I
16260,0,5000,0,0,-1,1000,1247,7,0,0,0,0,0,20,0,0,0,1,N,J
16261,0,57000,0,0,-14,0,83,1541,0,0,0,0,0,25,0,492,0,1,N,K
16262,0,0,0,0,0,0,553,0,0,0,0,0,0,19,0,0,0,9,N,L
16263,0,20000,0,0,-20,4000,24308,960,0,0,1,0,0,66,875,6820,0,2,N,M
16264,0,0,0,0,0,-7000,2870,349,0,0,0,0,0,24,0,0,0,1,N,N
16265,0,17000,0,0,-7,0,341,32,0,0,0,0,0,24,0,0,1,1,N,O
16266,0,9000,0,0,0,0,74,595,0,0,0,0,0,22,0,0,0,4,N,P
16267,0,0,0,183,-1,9000,9245,9159,0,0,0,0,0,39,108,0,0,7,N,Q
16268,1,11000,0,0,-215,0,38,373,0,1,0,0,0,58,0,0,0,5,Y,R
16269,0,86000,0,0,-22,-1000,0,3150,0,0,0,0,0,34,991,0,0,1,N,S
16270,0,0,2000,0,-203,3000,4962,1702,0,0,0,0,0,19,17,1411,3,1,N,T
16271,0,15000,0,0,-54,1000,1295,377,0,0,1,0,0,36,1,876,0,7,Y,U
16272,0,13000,0,0,-187,-16000,5519,16042,3000,0,0,0,0,20,39,16361,1,1,Y,V
16273,0,9000,0,0,-44,0,2,533,5000,0,0,0,0,23,0,0,0,6,N,W
16274,0,23000,0,0,-179,-1000,0,1102,0,1,0,0,0,49,1278,1258,0,3,N,X
16275,1,36000,0,0,-295,-1000,280,5276,0,0,0,0,0,20,0,0,4,1,Y,Y
16276,0,22000,0,0,-66,0,41,5104,2000,0,0,0,0,20,0,332,4,7,N,Z
16277,0,3000,0,2,-34,0,77,40,0,0,0,0,0,26,0,0,0,7,Y,A
16278,1,34000,0,0,-721,0,139,5741,0,1,1,0,1,31,1563,8810,4,9,Y,B
16279,0,26000,0,0,-112,0,664,2668,0,1,0,0,0,28,57,0,4,3,Y,C
16280,0,15000,0,0,-2,3000,233,2498,0,0,0,0,0,19,0,0,0,5,N,D
16281,0,77000,0,0,-1,0,3626,1719,0,0,0,0,0,49,13,1754,4,5,N,E
16282,0,23000,1000,0,-25,1000,32,309,0,1,0,0,0,58,0,0,0,3,Y,F
16283,0,11000,0,0,-413,-5000,497,4430,6000,0,0,0,0,21,0,3887,4,6,Y,G
16284,0,24000,0,0,0,1000,3633,1873,0,0,0,0,0,22,0,2463,0,4,N,H
16285,0,0,0,0,-1,0,21,6,0,0,0,0,0,19,0,0,0,4,N,I
16286,0,63000,0,0,-29,31000,0,28,1000,0,1,0,0,37,0,0,0,1,N,J
16287,0,110000,3000,3106,-943,19000,32162,12936,40000,0,1,0,0,31,0,4311,0,1,Y,K
16288,0,11000,0,0,-1138,-75000,25663,6693,0,0,0,0,1,26,4670,877,3,6,N,L
16289,0,1000,0,0,0,0,888,0,0,0,0,0,0,18,0,0,0,1,N,M
16290,0,19000,0,0,0,-8000,0,2064,0,0,1,0,0,27,0,0,0,4,Y,N
16291,0,117000,2000,0,0,5000,4440,3896,0,0,0,0,0,30,0,8801,4,2,N,O
16292,0,7000,0,0,-3,0,0,0,0,0,0,0,0,48,0,0,0,3,N,P
16293,0,0,3000,0,-5414,0,10065,1582,7000,0,1,0,0,46,1100,83,0,5,Y,Q
16294,0,74000,0,0,-400,0,0,7719,0,1,1,0,0,35,232,13868,2,3,Y,R
16295,0,59000,0,20,-977,7000,30,1633,0,1,1,0,0,67,1011,73,0,1,Y,S
16296,0,23000,0,0,-1,-16000,0,1778,0,0,0,0,0,27,0,8433,1,1,N,T
16297,0,22000,0,0,-110,0,56,2597,0,1,1,0,0,26,0,0,0,1,Y,U
16298,0,113000,0,0,-28,8000,30924,6036,23000,0,0,0,0,38,0,0,2,1,N,V
16299,0,0,0,0,-59,0,50,0,0,0,0,0,0,18,0,0,0,5,N,W
16300,0,60000,0,0,-23,1000,6006,844,0,0,0,0,0,28,0,142,0,8,N,X
16301,0,134000,0,0,-12,-19000,6,7451,0,0,0,0,0,59,0,2928,0,1,N,Y
16302,0,9000,0,0,0,0,747,509,0,0,0,0,0,41,34,111,0,3,N,Z
16303,0,0,0,0,-291,14000,6769,13130,0,0,0,0,0,38,0,15994,0,4,N,A
16304,1,14000,0,0,-116,0,0,1309,0,1,0,0,0,59,150,229,1,9,Y,B
16305,0,59000,0,1,0,0,10744,4004,0,0,0,0,0,37,274,3250,0,8,N,C
16306,0,0,0,0,-72,2000,2265,9575,0,0,0,0,0,22,500,12627,2,2,N,D
16307,0,58000,0,0,0,17000,0,0,0,0,0,0,1,28,0,0,0,1,N,E
16308,0,219000,0,1649,-12,3000,2493,0,0,0,1,0,0,41,0,29005,0,4,Y,F
16309,0,29000,0,4,-217,0,5497,1177,0,0,1,0,0,43,184,135,0,9,Y,G
16310,0,34000,0,0,-295,0,110,2760,0,0,1,0,0,30,100,2020,0,7,Y,H
16311,0,46000,3000,19,0,5000,3888,1532,0,0,0,0,0,28,2389,3271,0,2,N,I
16312,0,19000,0,1,-7,0,281,543,3000,0,0,0,0,35,0,0,0,7,N,J
